text,retweet_count,like_count,quote_count,processed_text,vectorized_processed_text,score,rounded_score
2021-11-11T06:53:08.000Z,0,0,0,['2021-11-11t06:53:08.000z'],[0 0 0 ... 0 0 0],0,0
1458552435224420353,18,0,0,['1458552435224420353'],[0 0 0 ... 0 0 0],18,20
"RT @ETEnergyNews: India asks ONGC to consider selling 60% stake in key oil, gas fields: Source | #ETEnergy https://t.co/vC0eY2s5Pm",3,0,0,"['rt', '@', 'etenergynew', ':', 'india', 'ask', 'ongc', 'consid', 'sell', '60', '%', 'stake', 'key', 'oil', ',', 'ga', 'field', ':', 'sourc', '|', '#', 'etenergi', 'http', ':', '//t.co/vc0ey2s5pm']",[1 1 0 ... 0 0 0],3,5
15296897,0,0,0,['15296897'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:56:52.000Z,0,2,0,['2021-11-11t18:56:52.000z'],[0 0 0 ... 0 0 0],2,0
2021-11-11T14:40:41.000Z,3,0,0,['2021-11-11t14:40:41.000z'],[0 0 0 ... 0 0 0],3,5
1458869417857589248,0,0,0,['1458869417857589248'],[0 0 0 ... 0 0 0],0,0
970057178,0,0,0,['970057178'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:35:41.000Z,0,0,0,['2021-11-11t18:35:41.000z'],[0 0 0 ... 0 0 0],0,0
1458450775714287624,0,0,0,['1458450775714287624'],[0 0 0 ... 0 0 0],0,0
1458817234537693184,18,0,0,['1458817234537693184'],[0 0 0 ... 0 0 0],18,20
1458871487612567558,20690,0,0,['1458871487612567558'],[0 0 0 ... 0 0 0],20690,20690
1458869418591604762,0,0,0,['1458869418591604762'],[0 0 0 ... 0 0 0],0,0
2021-11-11T08:11:36.000Z,2,0,0,['2021-11-11t08:11:36.000z'],[0 0 0 ... 0 0 0],2,0
2021-11-11T12:09:35.000Z,0,1,0,['2021-11-11t12:09:35.000z'],[0 0 0 ... 0 0 0],1,0
2021-11-11T18:22:09.000Z,6,31,0,['2021-11-11t18:22:09.000z'],[0 0 0 ... 0 0 0],37,35
2021-11-11T17:10:35.000Z,6,0,0,['2021-11-11t17:10:35.000z'],[0 0 0 ... 0 0 0],6,5
They always fall behind at everything but I think Viacom is to blame for their outdated practices. Just remember that some of their cartoons took until the late 2000s/early 2010s to be in 16:9… https://t.co/fsoUXNQ7HX,2,5,0,"['they', 'alway', 'fall', 'behind', 'everyth', 'i', 'think', 'viacom', 'blame', 'outdat', 'practic', '.', 'just', 'rememb', 'cartoon', 'took', 'late', '2000s/earli', '2010', '16:9…', 'http', ':', '//t.co/fsouxnq7hx']",[0 0 0 ... 0 0 0],7,5
1458871009843494912,0,0,0,['1458871009843494912'],[0 0 0 ... 0 0 0],0,0
Brainlabs hires Omnicom HR leader as chief people officer https://t.co/mWbabA9L6P,0,0,0,"['brainlab', 'hire', 'omnicom', 'hr', 'leader', 'chief', 'peopl', 'offic', 'http', ':', '//t.co/mwbaba9l6p']",[0 0 0 ... 0 0 0],0,0
2021-11-11T18:55:01.000Z,81,0,0,['2021-11-11t18:55:01.000z'],[0 0 0 ... 0 0 0],81,80
2021-11-11T18:21:29.000Z,0,0,0,['2021-11-11t18:21:29.000z'],[0 0 0 ... 0 0 0],0,0
180790537,0,0,0,['180790537'],[0 0 0 ... 0 0 0],0,0
"RT @BaylorWBB: 🏀 𝗚𝗔𝗠𝗘𝗗𝗔𝗬 🏀

🆚 UT Arlington
⏰ 6PM
📍 College Park Center
📺 ESPN+
📻 ESPN Central Texas / Sirius XM 375
📈 https://t.co/4j3uhAXH…",14,0,0,"['rt', '@', 'baylorwbb', ':', '🏀', '𝗚𝗔𝗠𝗘𝗗𝗔𝗬', '🏀', '🆚', 'ut', 'arlington', '⏰', '6pm', '📍', 'colleg', 'park', 'center', '📺', 'espn+', '📻', 'espn', 'central', 'texa', '/', 'siriu', 'xm', '375', '📈', 'http', ':', '//t.co/4j3uhaxh…']",[0 0 0 ... 0 0 0],14,15
1458847815170498565,1,1,0,['1458847815170498565'],[0 0 0 ... 0 0 0],2,0
1458789516198785024,0,0,0,['1458789516198785024'],[0 0 0 ... 0 0 0],0,0
2021-11-11T15:04:41.000Z,0,0,0,['2021-11-11t15:04:41.000z'],[0 0 0 ... 0 0 0],0,0
1458837550123167747,3,0,0,['1458837550123167747'],[0 0 0 ... 0 0 0],3,5
1299042647441649670,2,0,0,['1299042647441649670'],[0 0 0 ... 0 0 0],2,0
2021-11-11T14:45:57.000Z,6,0,0,['2021-11-11t14:45:57.000z'],[0 0 0 ... 0 0 0],6,5
2021-11-11T17:40:10.000Z,0,0,0,['2021-11-11t17:40:10.000z'],[0 0 0 ... 0 0 0],0,0
Η Tesla εκτοπίζει παραδοσιακούς premium κατασκευαστές https://t.co/6Ff8zD6qLa https://t.co/qFAZN8wb0y,0,0,0,"['η', 'tesla', 'εκτοπίζει', 'παραδοσιακούς', 'premium', 'κατασκευαστές', 'http', ':', '//t.co/6ff8zd6qla', 'http', ':', '//t.co/qfazn8wb0i']",[0 0 0 ... 0 0 0],0,0
14719617,1,0,0,['14719617'],[0 0 0 ... 0 0 0],1,0
2021-11-10T04:34:23.000Z,0,0,0,['2021-11-10t04:34:23.000z'],[0 0 0 ... 0 0 0],0,0
1086859863261671424,0,0,0,['1086859863261671424'],[0 0 0 ... 0 0 0],0,0
1458870307612200962,1,3,0,['1458870307612200962'],[0 0 0 ... 0 0 0],4,5
2021-11-11T18:23:25.000Z,0,1,0,['2021-11-11t18:23:25.000z'],[0 0 0 ... 0 0 0],1,0
MGM Resorts International ranks in the Military Times best for veterans: Employers List 2021 https://t.co/o4nJkR6Khp,0,0,0,"['mgm', 'resort', 'intern', 'rank', 'militari', 'time', 'best', 'veteran', ':', 'employ', 'list', '2021', 'http', ':', '//t.co/o4njkr6khp']",[0 0 0 ... 0 0 0],0,0
1458645661264404493,0,3,0,['1458645661264404493'],[0 0 0 ... 0 0 0],3,5
3355472051,0,0,0,['3355472051'],[0 0 0 ... 0 0 0],0,0
1458737958928863234,0,0,0,['1458737958928863234'],[0 0 0 ... 0 0 0],0,0
2021-11-11T08:04:52.000Z,0,0,0,['2021-11-11t08:04:52.000z'],[0 0 0 ... 0 0 0],0,0
"RT @CheriJacobus: After they break for lunch, the judge will return to the bench wearing a red MAGA hat.  
Prolly.",32,0,0,"['rt', '@', 'cherijacobu', ':', 'after', 'break', 'lunch', ',', 'judg', 'return', 'bench', 'wear', 'red', 'maga', 'hat', '.', 'prolli', '.']",[0 1 0 ... 0 0 0],32,30
1458868840398405632,1,0,0,['1458868840398405632'],[0 0 0 ... 0 0 0],1,0
1025628332,2,8,0,['1025628332'],[0 0 0 ... 0 0 0],10,10
2021-11-11T18:43:33.000Z,2,0,0,['2021-11-11t18:43:33.000z'],[0 0 0 ... 0 0 0],2,0
2021-11-11T14:57:48.000Z,1,10,0,['2021-11-11t14:57:48.000z'],[0 0 0 ... 0 0 0],11,10
2021-11-11T18:55:08.000Z,83,0,0,['2021-11-11t18:55:08.000z'],[0 0 0 ... 0 0 0],83,85
2021-11-11T13:53:06.000Z,0,1,0,['2021-11-11t13:53:06.000z'],[0 0 0 ... 0 0 0],1,0
RT @Baidu_Inc: Continuous upgrades to #BaiduMaps: Lane Level Navigation allow it to recreate the road with HD precision. Sub-meter level ac…,26,0,0,"['rt', '@', 'baidu_inc', ':', 'continu', 'upgrad', '#', 'baidumap', ':', 'lane', 'level', 'navig', 'allow', 'recreat', 'road', 'hd', 'precis', '.', 'sub-met', 'level', 'ac…']",[1 0 0 ... 0 0 0],26,25
2021-11-11T12:51:51.000Z,0,0,0,['2021-11-11t12:51:51.000z'],[0 0 0 ... 0 0 0],0,0
216021191,0,0,0,['216021191'],[0 0 0 ... 0 0 0],0,0
1458844933008371713,40,0,0,['1458844933008371713'],[0 0 0 ... 0 0 0],40,40
1199800417821048834,0,0,0,['1199800417821048834'],[0 0 0 ... 0 0 0],0,0
60018034,0,0,0,['60018034'],[0 0 0 ... 0 0 0],0,0
1457821237330071559,0,0,0,['1457821237330071559'],[0 0 0 ... 0 0 0],0,0
1458797122980036616,0,0,0,['1458797122980036616'],[0 0 0 ... 0 0 0],0,0
2021-11-11T15:09:00.000Z,2,0,0,['2021-11-11t15:09:00.000z'],[0 0 0 ... 0 0 0],2,0
2021-11-10T11:22:49.000Z,0,0,0,['2021-11-10t11:22:49.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-10T02:24:59.000Z,0,4,0,['2021-11-10t02:24:59.000z'],[0 0 0 ... 0 0 0],4,5
2021-11-11T18:57:22.000Z,1,0,0,['2021-11-11t18:57:22.000z'],[0 0 0 ... 0 0 0],1,0
"RT @SatorSAO: Thank you @NATPE for putting Sator on stage in front of Starz, Fox, Viacom, Discovery and Showtime to discuss NFTs, Sator and…",19,0,0,"['rt', '@', 'satorsao', ':', 'thank', '@', 'natp', 'put', 'sator', 'stage', 'front', 'starz', ',', 'fox', ',', 'viacom', ',', 'discoveri', 'showtim', 'discuss', 'nft', ',', 'sator', 'and…']",[0 4 0 ... 0 0 0],19,20
1458871149580980232,0,0,0,['1458871149580980232'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:51:23.000Z,0,2,0,['2021-11-11t18:51:23.000z'],[0 0 0 ... 0 0 0],2,0
2021-11-10T12:38:52.000Z,0,0,0,['2021-11-10t12:38:52.000z'],[0 0 0 ... 0 0 0],0,0
1457843382563262464,0,0,0,['1457843382563262464'],[0 0 0 ... 0 0 0],0,0
2021-11-09T22:39:21.000Z,0,0,0,['2021-11-09t22:39:21.000z'],[0 0 0 ... 0 0 0],0,0
"Yep.  Nice to see that there are Leaders that actually WORK.  (Better than an idiot in a red hat, who needs a COMPASS to play a game of golf.) https://t.co/fJiGVNC8cd",0,0,0,"['yep', '.', 'nice', 'see', 'leader', 'actual', 'work', '.', '(', 'better', 'idiot', 'red', 'hat', ',', 'need', 'compass', 'play', 'game', 'golf', '.', ')', 'http', ':', '//t.co/fjigvnc8cd']",[0 1 0 ... 0 0 0],0,0
2021-11-11T14:25:21.000Z,0,0,0,['2021-11-11t14:25:21.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:56:34.000Z,0,0,0,['2021-11-11t18:56:34.000z'],[0 0 0 ... 0 0 0],0,0
Mgm Resorts International (MGM) Trading Report: Stock Traders Daily has produced this trading report using a proprietary method.  This methodology [...] https://t.co/sU5xgVPu98 Click for Details,0,0,0,"['mgm', 'resort', 'intern', '(', 'mgm', ')', 'trade', 'report', ':', 'stock', 'trader', 'daili', 'produc', 'trade', 'report', 'use', 'proprietari', 'method', '.', 'thi', 'methodolog', '[', '...', ']', 'http', ':', '//t.co/su5xgvpu98', 'click', 'detail']",[0 0 1 ... 0 0 0],0,0
2021-11-11T18:56:57.000Z,0,0,0,['2021-11-11t18:56:57.000z'],[0 0 0 ... 0 0 0],0,0
1458858553968635910,1,2,0,['1458858553968635910'],[0 0 0 ... 0 0 0],3,5
"Another Insight de El Pulso del Consumidor MIDA-Wapa Powered by Omnicom Group 

#MIDA #MIDAPR #FoodNetworking #PowerByOmnicomGroup #DataDriven https://t.co/cnDEb7Vm76",0,0,0,"['anoth', 'insight', 'de', 'el', 'pulso', 'del', 'consumidor', 'mida-wapa', 'power', 'omnicom', 'group', '#', 'mida', '#', 'midapr', '#', 'foodnetwork', '#', 'powerbyomnicomgroup', '#', 'datadriven', 'http', ':', '//t.co/cndeb7vm76']",[5 0 0 ... 0 0 0],0,0
"#ICYMI: We covered @sgfintechfest all week!

@JillMalandrino interviewed @circlepay Chief Strategy Officer &amp; Head of Global Policy @ddisparte about how growth in digital assets is transforming finance, payments, and money. #SFF

Watch what you missed: https://t.co/73EpNc5vCO",2,3,0,"['#', 'icymi', ':', 'we', 'cover', '@', 'sgfintechfest', 'week', '!', '@', 'jillmalandrino', 'interview', '@', 'circlepay', 'chief', 'strategi', 'offic', '&', 'amp', ';', 'head', 'global', 'polici', '@', 'ddispart', 'growth', 'digit', 'asset', 'transform', 'financ', ',', 'payment', ',', 'money', '.', '#', 'sff', 'watch', 'miss', ':', 'http', ':', '//t.co/73epnc5vco']",[2 2 0 ... 0 0 0],5,5
2021-11-11T17:24:31.000Z,13,21,1,['2021-11-11t17:24:31.000z'],[0 0 0 ... 0 0 0],35,35
56678999,0,0,0,['56678999'],[0 0 0 ... 0 0 0],0,0
2021-11-11T17:17:33.000Z,0,0,0,['2021-11-11t17:17:33.000z'],[0 0 0 ... 0 0 0],0,0
1439259256939859970,0,0,0,['1439259256939859970'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:34:24.000Z,1,6,0,['2021-11-11t18:34:24.000z'],[0 0 0 ... 0 0 0],7,5
2506204130,0,0,0,['2506204130'],[0 0 0 ... 0 0 0],0,0
"RT @WilMochileando: LA NUEVA EXHIBICIÓN EN NEW YORK 😍

¡Siguen añadiendo nuevas actividades en NYC! Ya abrió la exhibición de Yayoi Kusama…",40,0,0,"['rt', '@', 'wilmochileando', ':', 'la', 'nueva', 'exhibición', 'en', 'new', 'york', '😍', '¡siguen', 'añadiendo', 'nueva', 'actividad', 'en', 'nyc', '!', 'ya', 'abrió', 'la', 'exhibición', 'de', 'yayoi', 'kusama…']",[0 0 0 ... 0 0 0],40,40
1315434407692509184,0,0,0,['1315434407692509184'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:57:18.000Z,0,0,0,['2021-11-11t18:57:18.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:57:22.000Z,0,0,0,['2021-11-11t18:57:22.000z'],[0 0 0 ... 0 0 0],0,0
1458283316273156107,0,0,0,['1458283316273156107'],[0 0 0 ... 0 0 0],0,0
2021-11-10T15:07:57.000Z,0,3,0,['2021-11-10t15:07:57.000z'],[0 0 0 ... 0 0 0],3,5
2021-11-11T13:42:11.000Z,0,0,0,['2021-11-11t13:42:11.000z'],[0 0 0 ... 0 0 0],0,0
1458870958907928583,0,0,0,['1458870958907928583'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:56:11.000Z,8,0,0,['2021-11-11t18:56:11.000z'],[0 0 0 ... 0 0 0],8,10
1458867135187341318,0,0,0,['1458867135187341318'],[0 0 0 ... 0 0 0],0,0
1458391514065866757,10,0,0,['1458391514065866757'],[0 0 0 ... 0 0 0],10,10
1458859741548011521,33,0,0,['1458859741548011521'],[0 0 0 ... 0 0 0],33,35
1458859513713467406,0,0,0,['1458859513713467406'],[0 0 0 ... 0 0 0],0,0
1458798829558452227,0,0,0,['1458798829558452227'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:30:02.000Z,4,0,0,['2021-11-11t18:30:02.000z'],[0 0 0 ... 0 0 0],4,5
1458837241321635849,0,0,0,['1458837241321635849'],[0 0 0 ... 0 0 0],0,0
2021-11-11T15:45:26.000Z,7,0,0,['2021-11-11t15:45:26.000z'],[0 0 0 ... 0 0 0],7,5
"RT @Amgen: Meet Sunny M. Montas, a member of Amgen’s legal team, who served in the U.S. Marine Corps @USMC for 22 years. Her story complete…",3,0,0,"['rt', '@', 'amgen', ':', 'meet', 'sunni', 'm.', 'monta', ',', 'member', 'amgen', '’', 'legal', 'team', ',', 'serv', 'u.s.', 'marin', 'corp', '@', 'usmc', '22', 'year', '.', 'her', 'stori', 'complete…']",[0 2 0 ... 0 0 0],3,5
"Who is our #MysteryGuest on Centriply's #FridayFireside tomorrow?  He's worked at #Qube #GroupW cable, #USANetworks, #Viacom, #Tribune, #GSN (#GameShowNetwork). and more.   Watch my LinkedIn feed at 7 AM every Friday.  @TVOTshow The TV of Tomorrow Show https://t.co/0m1UrUa4Kb",0,0,0,"['who', '#', 'mysteryguest', 'centripli', ""'s"", '#', 'fridayfiresid', 'tomorrow', '?', 'he', ""'s"", 'work', '#', 'qube', '#', 'groupw', 'cabl', ',', '#', 'usanetwork', ',', '#', 'viacom', ',', '#', 'tribun', ',', '#', 'gsn', '(', '#', 'gameshownetwork', ')', '.', '.', 'watch', 'linkedin', 'feed', '7', 'am', 'everi', 'friday', '.', '@', 'tvotshow', 'the', 'tv', 'tomorrow', 'show', 'http', ':', '//t.co/0m1urua4kb']",[9 4 0 ... 0 0 0],0,0
1458867199196614661,13,0,0,['1458867199196614661'],[0 0 0 ... 0 0 0],13,15
1458486126390415366,0,0,0,['1458486126390415366'],[0 0 0 ... 0 0 0],0,0
1458797123017887750,0,0,0,['1458797123017887750'],[0 0 0 ... 0 0 0],0,0
Wynn Resorts CEO Matt Maddox stepping down in January | KSNV #LasVegas  https://t.co/nr6NW8cqD7,0,0,0,"['wynn', 'resort', 'ceo', 'matt', 'maddox', 'step', 'januari', '|', 'ksnv', '#', 'lasvega', 'http', ':', '//t.co/nr6nw8cqd7']",[1 0 0 ... 0 0 0],0,0
2021-11-11T12:44:15.000Z,2,3,0,['2021-11-11t12:44:15.000z'],[0 0 0 ... 0 0 0],5,5
2021-11-11T18:26:04.000Z,6,0,0,['2021-11-11t18:26:04.000z'],[0 0 0 ... 0 0 0],6,5
2021-11-09T17:26:12.000Z,5,0,0,['2021-11-09t17:26:12.000z'],[0 0 0 ... 0 0 0],5,5
"2/X The Maloofs are heirs to @MolsonCoors @CoorsLight 
The Bronfman's fortune comes from @SeagramsGinUSA 

1985: entertainment conglomerate @Viacom Inc. purchased @MTV Networks, from Warner Communications Inc.
https://t.co/N4rq2ufQyY

#justice4Britney #FreeBritney",0,0,0,"['2/x', 'the', 'maloof', 'heir', '@', 'molsoncoor', '@', 'coorslight', 'the', 'bronfman', ""'s"", 'fortun', 'come', '@', 'seagramsginusa', '1985', ':', 'entertain', 'conglomer', '@', 'viacom', 'inc.', 'purchas', '@', 'mtv', 'network', ',', 'warner', 'commun', 'inc.', 'http', ':', '//t.co/n4rq2ufqyy', '#', 'justice4britney', '#', 'freebritney']",[2 1 0 ... 0 0 0],0,0
2021-11-11T01:36:22.000Z,0,0,0,['2021-11-11t01:36:22.000z'],[0 0 0 ... 0 0 0],0,0
"RT @Dt_Aerzteblatt: Studie: BNT162b2 bei Kindern im Alter von 5 bis 11 Jahren sicher, immunogen und wirksam:  Pearl River/New York – Die Im…",57,0,0,"['rt', '@', 'dt_aerzteblatt', ':', 'studi', ':', 'bnt162b2', 'bei', 'kindern', 'im', 'alter', 'von', '5', 'bi', '11', 'jahren', 'sicher', ',', 'immunogen', 'und', 'wirksam', ':', 'pearl', 'river/new', 'york', '–', 'die', 'im…']",[0 1 0 ... 0 0 0],57,55
RT @AlchemyPay: We are excited to announce a strategic partnership with @Neo_Blockchain to enable NEO for global payments including Shopify…,271,0,0,"['rt', '@', 'alchemypay', ':', 'we', 'excit', 'announc', 'strateg', 'partnership', '@', 'neo_blockchain', 'enabl', 'neo', 'global', 'payment', 'includ', 'shopify…']",[0 0 0 ... 0 0 0],271,270
"Nektar Therapeutics current quarter revenue growth YoY of -17.00% ranked 3574 out of 5653 companies in our database. 

👉 https://t.co/iOgjUl52Hm $NKTR

🚀🚀🚀🚀🚀 https://t.co/XGBQ9unxY1",0,0,0,"['nektar', 'therapeut', 'current', 'quarter', 'revenu', 'growth', 'yoy', '-17.00', '%', 'rank', '3574', '5653', 'compani', 'databas', '.', '👉', 'http', ':', '//t.co/iogjul52hm', '$', 'nktr', '🚀🚀🚀🚀🚀', 'http', ':', '//t.co/xgbq9unxy1']",[0 0 0 ... 0 0 0],0,0
91384883,0,0,0,['91384883'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:21:52.000Z,78,0,0,['2021-11-11t18:21:52.000z'],[0 0 0 ... 0 0 0],78,80
992658073402650624,1,0,0,['992658073402650624'],[0 0 0 ... 0 0 0],1,0
2021-11-11T18:38:14.000Z,29,0,0,['2021-11-11t18:38:14.000z'],[0 0 0 ... 0 0 0],29,30
2021-11-11T18:57:17.000Z,0,0,0,['2021-11-11t18:57:17.000z'],[0 0 0 ... 0 0 0],0,0
1458849648173629440,107,0,0,['1458849648173629440'],[0 0 0 ... 0 0 0],107,105
1458654975953940484,0,0,0,['1458654975953940484'],[0 0 0 ... 0 0 0],0,0
Global financial crash fears as Evergrande enter bankruptcy talks | City &amp; Business | Finance | https://t.co/0rFiZAHWsb https://t.co/UKTXKsVG31,0,2,0,"['global', 'financi', 'crash', 'fear', 'evergrand', 'enter', 'bankruptci', 'talk', '|', 'citi', '&', 'amp', ';', 'busi', '|', 'financ', '|', 'http', ':', '//t.co/0rfizahwsb', 'http', ':', '//t.co/uktxksvg31']",[0 0 0 ... 0 0 0],2,0
2021-11-11T17:10:00.000Z,0,0,0,['2021-11-11t17:10:00.000z'],[0 0 0 ... 0 0 0],0,0
333972747,0,0,1,['333972747'],[0 0 0 ... 0 0 0],1,0
1458858992617373720,40,0,0,['1458858992617373720'],[0 0 0 ... 0 0 0],40,40
2021-11-10T20:23:18.000Z,0,0,0,['2021-11-10t20:23:18.000z'],[0 0 0 ... 0 0 0],0,0
RT @FelixInDaFuture: They always fall behind at everything but I think Viacom is to blame for their outdated practices. Just remember that…,2,0,0,"['rt', '@', 'felixindafutur', ':', 'they', 'alway', 'fall', 'behind', 'everyth', 'i', 'think', 'viacom', 'blame', 'outdat', 'practic', '.', 'just', 'rememb', 'that…']",[0 0 0 ... 0 0 0],2,0
2021-11-11T18:57:22.000Z,1931,0,0,['2021-11-11t18:57:22.000z'],[0 0 0 ... 0 0 0],1931,1930
1458870939811258375,281,0,0,['1458870939811258375'],[0 0 0 ... 0 0 0],281,280
2021-11-11T15:55:24.000Z,0,7,1,['2021-11-11t15:55:24.000z'],[0 0 0 ... 0 0 0],8,10
"RT @LuisOrt95895121: $ach just added another partnership NEO to enable more global payment.  🚀 
https://t.co/RsFIprWKHA",1,0,0,"['rt', '@', 'luisort95895121', ':', '$', 'ach', 'ad', 'anoth', 'partnership', 'neo', 'enabl', 'global', 'payment', '.', '🚀', 'http', ':', '//t.co/rsfiprwkha']",[0 0 0 ... 0 0 0],1,0
2021-11-11T08:34:38.000Z,1,0,0,['2021-11-11t08:34:38.000z'],[0 0 0 ... 0 0 0],1,0
17027440,0,1,0,['17027440'],[0 0 0 ... 0 0 0],1,0
2021-11-11T17:22:07.000Z,0,0,0,['2021-11-11t17:22:07.000z'],[0 0 0 ... 0 0 0],0,0
1457954952157007872,0,0,0,['1457954952157007872'],[0 0 0 ... 0 0 0],0,0
20831530,0,0,0,['20831530'],[0 0 0 ... 0 0 0],0,0
2021-11-11T03:44:35.000Z,0,0,0,['2021-11-11t03:44:35.000z'],[0 0 0 ... 0 0 0],0,0
1458808762282696709,0,0,0,['1458808762282696709'],[0 0 0 ... 0 0 0],0,0
1458790740964880392,0,0,0,['1458790740964880392'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:56:28.000Z,0,1,0,['2021-11-11t18:56:28.000z'],[0 0 0 ... 0 0 0],1,0
QA Automation Testing - Wealth Management Technology  Morgan Stanley Advantage Services Pvt. Ltd. 4-9 years https://t.co/RPLDByQRtI,0,0,0,"['qa', 'autom', 'test', '-', 'wealth', 'manag', 'technolog', 'morgan', 'stanley', 'advantag', 'servic', 'pvt', '.', 'ltd.', '4-9', 'year', 'http', ':', '//t.co/rpldbyqrti']",[0 0 0 ... 0 0 0],0,0
2021-11-11T09:45:14.000Z,1,0,0,['2021-11-11t09:45:14.000z'],[0 0 0 ... 0 0 0],1,0
2021-11-11T18:51:10.000Z,0,0,0,['2021-11-11t18:51:10.000z'],[0 0 0 ... 0 0 0],0,0
756625804151230464,1,8,0,['756625804151230464'],[0 0 0 ... 0 0 0],9,10
2021-11-11T18:57:11.000Z,3,0,0,['2021-11-11t18:57:11.000z'],[0 0 0 ... 0 0 0],3,5
1458736266103689222,0,0,0,['1458736266103689222'],[0 0 0 ... 0 0 0],0,0
Little Cutie Pie #Vintage Red Hat Brooch With A Feather &amp; Confetti Hat Band https://t.co/KrqZ2WlrZJ #teamlove #jewelry #etsy,0,0,0,"['littl', 'cuti', 'pie', '#', 'vintag', 'red', 'hat', 'brooch', 'with', 'a', 'feather', '&', 'amp', ';', 'confetti', 'hat', 'band', 'http', ':', '//t.co/krqz2wlrzj', '#', 'teamlov', '#', 'jewelri', '#', 'etsi']",[4 0 0 ... 0 0 0],0,0
1458827490684653581,0,0,0,['1458827490684653581'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:00:31.000Z,0,0,0,['2021-11-11t18:00:31.000z'],[0 0 0 ... 0 0 0],0,0
"RT @BaylorWBB: 🏀 𝗚𝗔𝗠𝗘𝗗𝗔𝗬 🏀

🆚 UT Arlington
⏰ 6PM
📍 College Park Center
📺 ESPN+
📻 ESPN Central Texas / Sirius XM 375
📈 https://t.co/4j3uhAXH…",14,0,0,"['rt', '@', 'baylorwbb', ':', '🏀', '𝗚𝗔𝗠𝗘𝗗𝗔𝗬', '🏀', '🆚', 'ut', 'arlington', '⏰', '6pm', '📍', 'colleg', 'park', 'center', '📺', 'espn+', '📻', 'espn', 'central', 'texa', '/', 'siriu', 'xm', '375', '📈', 'http', ':', '//t.co/4j3uhaxh…']",[0 0 0 ... 0 0 0],14,15
1457831183845257218,0,0,0,['1457831183845257218'],[0 0 0 ... 0 0 0],0,0
2021-11-11T13:12:17.000Z,0,0,0,['2021-11-11t13:12:17.000z'],[0 0 0 ... 0 0 0],0,0
3053273820,0,0,0,['3053273820'],[0 0 0 ... 0 0 0],0,0
"RT @DrCWerner: Der Impfstoff ist sicher und wirksam. Hoffentlich bald zugelassen durch EMA. Es wird Zeit!!!
#protectthekids https://t.co/2O…",46,0,0,"['rt', '@', 'drcwerner', ':', 'der', 'impfstoff', 'ist', 'sicher', 'und', 'wirksam', '.', 'hoffentlich', 'bald', 'zugelassen', 'durch', 'ema', '.', 'es', 'wird', 'zeit', '!', '!', '!', '#', 'protectthekid', 'http', ':', '//t.co/2o…']",[1 0 0 ... 0 0 0],46,45
1458868791178375168,1,1,0,['1458868791178375168'],[0 0 0 ... 0 0 0],2,0
1458362569773699076,1,0,0,['1458362569773699076'],[0 0 0 ... 0 0 0],1,0
2021-11-11T18:26:14.000Z,0,3,0,['2021-11-11t18:26:14.000z'],[0 0 0 ... 0 0 0],3,5
RT @AlchemyPay: We are excited to announce a strategic partnership with @Neo_Blockchain to enable NEO for global payments including Shopify…,271,0,0,"['rt', '@', 'alchemypay', ':', 'we', 'excit', 'announc', 'strateg', 'partnership', '@', 'neo_blockchain', 'enabl', 'neo', 'global', 'payment', 'includ', 'shopify…']",[0 0 0 ... 0 0 0],271,270
2021-11-11T16:21:46.000Z,0,0,0,['2021-11-11t16:21:46.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:10:14.000Z,0,0,0,['2021-11-11t18:10:14.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:48:51.000Z,2,0,0,['2021-11-11t18:48:51.000z'],[0 0 0 ... 0 0 0],2,0
1458870883242717185,0,0,0,['1458870883242717185'],[0 0 0 ... 0 0 0],0,0
#NektarTherapeutics to Host Webcast Conference Call for Analysts &amp; Investors with #Cancer Specialist During #SITC21 36th Annual Meeting $NKTR https://t.co/yessr3ZAIO,0,0,0,"['#', 'nektartherapeut', 'host', 'webcast', 'confer', 'call', 'analyst', '&', 'amp', ';', 'investor', '#', 'cancer', 'specialist', 'dure', '#', 'sitc21', '36th', 'annual', 'meet', '$', 'nktr', 'http', ':', '//t.co/yessr3zaio']",[3 0 0 ... 0 0 0],0,0
1458870151877742596,0,0,0,['1458870151877742596'],[0 0 0 ... 0 0 0],0,0
960403142197248000,0,0,0,['960403142197248000'],[0 0 0 ... 0 0 0],0,0
2021-11-11T17:31:23.000Z,0,0,0,['2021-11-11t17:31:23.000z'],[0 0 0 ... 0 0 0],0,0
1458825066540519434,0,0,0,['1458825066540519434'],[0 0 0 ... 0 0 0],0,0
